station_id,station_name,provider,lat,lon,hour,pm25
12097,CSTEP Test Bed,airnet,13.048451,77.579592,19,51.374
12097,CSTEP Test Bed,airnet,13.048451,77.579592,20,44.753
12097,CSTEP Test Bed,airnet,13.048451,77.579592,20,35.724
12097,CSTEP Test Bed,airnet,13.048451,77.579592,20,32.198
12097,CSTEP Test Bed,airnet,13.048451,77.579592,21,29.088
12097,CSTEP Test Bed,airnet,13.048451,77.579592,21,30.525
12097,CSTEP Test Bed,airnet,13.048451,77.579592,21,30.637
12097,CSTEP Test Bed,airnet,13.048451,77.579592,22,31.125
12097,CSTEP Test Bed,airnet,13.048451,77.579592,22,31.282
12097,CSTEP Test Bed,airnet,13.048451,77.579592,22,31.021
12097,CSTEP Test Bed,airnet,13.048451,77.579592,23,29.362
12097,CSTEP Test Bed,airnet,13.048451,77.579592,23,29.935
12097,CSTEP Test Bed,airnet,13.048451,77.579592,23,29.896
12097,CSTEP Test Bed,airnet,13.048451,77.579592,23,29.254
12097,CSTEP Test Bed,airnet,13.048451,77.579592,0,30.886
12097,CSTEP Test Bed,airnet,13.048451,77.579592,0,30.66
12097,CSTEP Test Bed,airnet,13.048451,77.579592,0,29.874
12097,CSTEP Test Bed,airnet,13.048451,77.579592,0,32.187
12097,CSTEP Test Bed,airnet,13.048451,77.579592,1,32.261
12097,CSTEP Test Bed,airnet,13.048451,77.579592,1,31.652
12097,CSTEP Test Bed,airnet,13.048451,77.579592,2,34.061
12097,CSTEP Test Bed,airnet,13.048451,77.579592,2,34.546
12097,CSTEP Test Bed,airnet,13.048451,77.579592,3,37.396
12097,CSTEP Test Bed,airnet,13.048451,77.579592,3,34.369
12097,CSTEP Test Bed,airnet,13.048451,77.579592,3,33.016
12097,CSTEP Test Bed,airnet,13.048451,77.579592,4,33.624
12097,CSTEP Test Bed,airnet,13.048451,77.579592,4,33.473
12097,CSTEP Test Bed,airnet,13.048451,77.579592,4,29.772
12097,CSTEP Test Bed,airnet,13.048451,77.579592,5,29.094
12097,CSTEP Test Bed,airnet,13.048451,77.579592,5,29.265
12097,CSTEP Test Bed,airnet,13.048451,77.579592,6,29.863
12097,CSTEP Test Bed,airnet,13.048451,77.579592,6,30.619
12097,CSTEP Test Bed,airnet,13.048451,77.579592,6,30.425
12097,CSTEP Test Bed,airnet,13.048451,77.579592,6,39.293
12097,CSTEP Test Bed,airnet,13.048451,77.579592,7,44.452
12097,CSTEP Test Bed,airnet,13.048451,77.579592,7,42.84
12097,CSTEP Test Bed,airnet,13.048451,77.579592,7,42.221
12097,CSTEP Test Bed,airnet,13.048451,77.579592,8,42.184
12097,CSTEP Test Bed,airnet,13.048451,77.579592,8,45.069
12097,CSTEP Test Bed,airnet,13.048451,77.579592,9,45.034
12097,CSTEP Test Bed,airnet,13.048451,77.579592,9,42.175
12097,CSTEP Test Bed,airnet,13.048451,77.579592,9,38.962
12097,CSTEP Test Bed,airnet,13.048451,77.579592,10,39.697
12097,CSTEP Test Bed,airnet,13.048451,77.579592,10,32.475
12097,CSTEP Test Bed,airnet,13.048451,77.579592,10,32.889
12097,CSTEP Test Bed,airnet,13.048451,77.579592,11,33.168
12097,CSTEP Test Bed,airnet,13.048451,77.579592,11,27.444
12097,CSTEP Test Bed,airnet,13.048451,77.579592,11,28.362
12097,CSTEP Test Bed,airnet,13.048451,77.579592,12,29.112
12097,CSTEP Test Bed,airnet,13.048451,77.579592,12,28.3
12097,CSTEP Test Bed,airnet,13.048451,77.579592,13,26.916
12097,CSTEP Test Bed,airnet,13.048451,77.579592,13,24.526
12097,CSTEP Test Bed,airnet,13.048451,77.579592,13,23.912
12097,CSTEP Test Bed,airnet,13.048451,77.579592,13,23.027
12097,CSTEP Test Bed,airnet,13.048451,77.579592,14,22.38
12097,CSTEP Test Bed,airnet,13.048451,77.579592,14,22.843
12097,CSTEP Test Bed,airnet,13.048451,77.579592,14,22.576
12097,CSTEP Test Bed,airnet,13.048451,77.579592,15,23.793
12097,CSTEP Test Bed,airnet,13.048451,77.579592,15,24.157
12097,CSTEP Test Bed,airnet,13.048451,77.579592,15,24.193
12097,CSTEP Test Bed,airnet,13.048451,77.579592,16,24.194
12097,CSTEP Test Bed,airnet,13.048451,77.579592,16,25.012
12100,CSTEP Test Bed,airnet,13.048451,77.579592,7,23.641
12100,CSTEP Test Bed,airnet,13.048451,77.579592,7,20.854
12100,CSTEP Test Bed,airnet,13.048451,77.579592,7,21.483
12100,CSTEP Test Bed,airnet,13.048451,77.579592,8,24.131
12100,CSTEP Test Bed,airnet,13.048451,77.579592,9,26.465
12100,CSTEP Test Bed,airnet,13.048451,77.579592,9,25.788
12100,CSTEP Test Bed,airnet,13.048451,77.579592,9,24.651
12100,CSTEP Test Bed,airnet,13.048451,77.579592,10,23.766
12100,CSTEP Test Bed,airnet,13.048451,77.579592,10,22.9
12100,CSTEP Test Bed,airnet,13.048451,77.579592,10,23.931
12100,CSTEP Test Bed,airnet,13.048451,77.579592,10,24.094
12100,CSTEP Test Bed,airnet,13.048451,77.579592,11,23.587
12100,CSTEP Test Bed,airnet,13.048451,77.579592,11,21.041
12100,CSTEP Test Bed,airnet,13.048451,77.579592,11,20.823
12100,CSTEP Test Bed,airnet,13.048451,77.579592,12,19.445
12100,CSTEP Test Bed,airnet,13.048451,77.579592,12,20.17
12100,CSTEP Test Bed,airnet,13.048451,77.579592,12,19.652
12100,CSTEP Test Bed,airnet,13.048451,77.579592,12,17.689
12100,CSTEP Test Bed,airnet,13.048451,77.579592,13,17.057
12100,CSTEP Test Bed,airnet,13.048451,77.579592,13,17.016
12100,CSTEP Test Bed,airnet,13.048451,77.579592,13,16.241
12100,CSTEP Test Bed,airnet,13.048451,77.579592,14,16.279
12100,CSTEP Test Bed,airnet,13.048451,77.579592,14,15.956
12100,CSTEP Test Bed,airnet,13.048451,77.579592,14,16.361
12100,CSTEP Test Bed,airnet,13.048451,77.579592,15,16.839
12100,CSTEP Test Bed,airnet,13.048451,77.579592,15,18.782
12100,CSTEP Test Bed,airnet,13.048451,77.579592,16,19.263
12100,CSTEP Test Bed,airnet,13.048451,77.579592,16,19.502
12100,CSTEP Test Bed,airnet,13.048451,77.579592,16,19.757
12100,CSTEP Test Bed,airnet,13.048451,77.579592,17,20.417
12100,CSTEP Test Bed,airnet,13.048451,77.579592,17,20.892
12100,CSTEP Test Bed,airnet,13.048451,77.579592,17,22.14
12100,CSTEP Test Bed,airnet,13.048451,77.579592,18,25.488
12100,CSTEP Test Bed,airnet,13.048451,77.579592,18,26.666
12100,CSTEP Test Bed,airnet,13.048451,77.579592,18,27.059
12100,CSTEP Test Bed,airnet,13.048451,77.579592,18,23.816
12100,CSTEP Test Bed,airnet,13.048451,77.579592,19,30.073
12100,CSTEP Test Bed,airnet,13.048451,77.579592,19,111.255
12100,CSTEP Test Bed,airnet,13.048451,77.579592,19,61.911
12100,CSTEP Test Bed,airnet,13.048451,77.579592,20,38.512
12100,CSTEP Test Bed,airnet,13.048451,77.579592,20,30.964
12100,CSTEP Test Bed,airnet,13.048451,77.579592,20,29.346
12100,CSTEP Test Bed,airnet,13.048451,77.579592,21,27.161
12100,CSTEP Test Bed,airnet,13.048451,77.579592,21,27.712
12100,CSTEP Test Bed,airnet,13.048451,77.579592,21,27.692
12100,CSTEP Test Bed,airnet,13.048451,77.579592,22,25.62
12100,CSTEP Test Bed,airnet,13.048451,77.579592,23,23.368
12100,CSTEP Test Bed,airnet,13.048451,77.579592,23,23.158
12100,CSTEP Test Bed,airnet,13.048451,77.579592,23,22.783
12100,CSTEP Test Bed,airnet,13.048451,77.579592,23,23.62
12100,CSTEP Test Bed,airnet,13.048451,77.579592,0,24.537
12100,CSTEP Test Bed,airnet,13.048451,77.579592,0,24.653
12100,CSTEP Test Bed,airnet,13.048451,77.579592,0,24.861
12100,CSTEP Test Bed,airnet,13.048451,77.579592,0,27.18
12100,CSTEP Test Bed,airnet,13.048451,77.579592,1,31.817
12100,CSTEP Test Bed,airnet,13.048451,77.579592,1,31.741
12100,CSTEP Test Bed,airnet,13.048451,77.579592,2,32.182
12100,CSTEP Test Bed,airnet,13.048451,77.579592,2,33.706
12100,CSTEP Test Bed,airnet,13.048451,77.579592,3,32.741
12100,CSTEP Test Bed,airnet,13.048451,77.579592,3,30.605
12100,CSTEP Test Bed,airnet,13.048451,77.579592,4,31.859
12100,CSTEP Test Bed,airnet,13.048451,77.579592,4,32.273
12100,CSTEP Test Bed,airnet,13.048451,77.579592,4,33.12
12100,CSTEP Test Bed,airnet,13.048451,77.579592,5,32.235
12100,CSTEP Test Bed,airnet,13.048451,77.579592,5,32.202
12100,CSTEP Test Bed,airnet,13.048451,77.579592,6,35.394
12100,CSTEP Test Bed,airnet,13.048451,77.579592,6,36.945
12100,CSTEP Test Bed,airnet,13.048451,77.579592,7,48.694
12100,CSTEP Test Bed,airnet,13.048451,77.579592,7,44.602
12100,CSTEP Test Bed,airnet,13.048451,77.579592,7,46.577
12100,CSTEP Test Bed,airnet,13.048451,77.579592,7,48.031
12100,CSTEP Test Bed,airnet,13.048451,77.579592,8,47.445
12100,CSTEP Test Bed,airnet,13.048451,77.579592,8,45.336
12100,CSTEP Test Bed,airnet,13.048451,77.579592,8,48.876
12100,CSTEP Test Bed,airnet,13.048451,77.579592,8,50.638
12100,CSTEP Test Bed,airnet,13.048451,77.579592,9,46.291
12100,CSTEP Test Bed,airnet,13.048451,77.579592,9,41.77
12100,CSTEP Test Bed,airnet,13.048451,77.579592,9,39.409
12100,CSTEP Test Bed,airnet,13.048451,77.579592,10,36.936
12100,CSTEP Test Bed,airnet,13.048451,77.579592,11,30.442
12100,CSTEP Test Bed,airnet,13.048451,77.579592,11,28.56
12100,CSTEP Test Bed,airnet,13.048451,77.579592,11,27.472
12100,CSTEP Test Bed,airnet,13.048451,77.579592,11,28.279
12100,CSTEP Test Bed,airnet,13.048451,77.579592,12,27.785
12100,CSTEP Test Bed,airnet,13.048451,77.579592,12,28.32
12100,CSTEP Test Bed,airnet,13.048451,77.579592,12,28.242
12100,CSTEP Test Bed,airnet,13.048451,77.579592,13,27.009
12100,CSTEP Test Bed,airnet,13.048451,77.579592,13,24.182
12100,CSTEP Test Bed,airnet,13.048451,77.579592,13,23.845
12100,CSTEP Test Bed,airnet,13.048451,77.579592,14,23.377
12100,CSTEP Test Bed,airnet,13.048451,77.579592,14,23.692
12100,CSTEP Test Bed,airnet,13.048451,77.579592,15,24.355
12100,CSTEP Test Bed,airnet,13.048451,77.579592,15,24.044
12100,CSTEP Test Bed,airnet,13.048451,77.579592,15,24.477
12100,CSTEP Test Bed,airnet,13.048451,77.579592,16,24.146
12100,CSTEP Test Bed,airnet,13.048451,77.579592,16,24.6
12104,CSTEP Test Bed,airnet,13.048451,77.579592,4,12.478
12104,CSTEP Test Bed,airnet,13.048451,77.579592,4,12.86
12104,CSTEP Test Bed,airnet,13.048451,77.579592,4,12.252
12104,CSTEP Test Bed,airnet,13.048451,77.579592,5,10.428
12104,CSTEP Test Bed,airnet,13.048451,77.579592,5,9.956
12104,CSTEP Test Bed,airnet,13.048451,77.579592,5,10.73
12104,CSTEP Test Bed,airnet,13.048451,77.579592,5,11.378
12104,CSTEP Test Bed,airnet,13.048451,77.579592,6,13.213
12104,CSTEP Test Bed,airnet,13.048451,77.579592,7,15.739
12104,CSTEP Test Bed,airnet,13.048451,77.579592,8,17.081
12104,CSTEP Test Bed,airnet,13.048451,77.579592,8,16.939
12104,CSTEP Test Bed,airnet,13.048451,77.579592,8,15.317
12104,CSTEP Test Bed,airnet,13.048451,77.579592,9,15.568
12104,CSTEP Test Bed,airnet,13.048451,77.579592,9,13.956
12104,CSTEP Test Bed,airnet,13.048451,77.579592,9,14.225
12104,CSTEP Test Bed,airnet,13.048451,77.579592,10,14.582
12104,CSTEP Test Bed,airnet,13.048451,77.579592,10,14.525
12104,CSTEP Test Bed,airnet,13.048451,77.579592,10,15.484
12104,CSTEP Test Bed,airnet,13.048451,77.579592,10,15.331
12104,CSTEP Test Bed,airnet,13.048451,77.579592,11,15.477
12104,CSTEP Test Bed,airnet,13.048451,77.579592,11,14.136
12104,CSTEP Test Bed,airnet,13.048451,77.579592,12,13.746
12104,CSTEP Test Bed,airnet,13.048451,77.579592,12,14.213
12104,CSTEP Test Bed,airnet,13.048451,77.579592,12,13.817
12104,CSTEP Test Bed,airnet,13.048451,77.579592,12,13.049
12104,CSTEP Test Bed,airnet,13.048451,77.579592,13,12.382
12104,CSTEP Test Bed,airnet,13.048451,77.579592,13,12.278
12104,CSTEP Test Bed,airnet,13.048451,77.579592,13,12.333
12104,CSTEP Test Bed,airnet,13.048451,77.579592,14,12.318
12104,CSTEP Test Bed,airnet,13.048451,77.579592,14,12.443
12104,CSTEP Test Bed,airnet,13.048451,77.579592,15,13.513
12104,CSTEP Test Bed,airnet,13.048451,77.579592,15,16.106
12104,CSTEP Test Bed,airnet,13.048451,77.579592,16,15.381
12104,CSTEP Test Bed,airnet,13.048451,77.579592,16,15.703
12104,CSTEP Test Bed,airnet,13.048451,77.579592,17,16.492
12104,CSTEP Test Bed,airnet,13.048451,77.579592,17,16.762
12104,CSTEP Test Bed,airnet,13.048451,77.579592,18,19.894
12104,CSTEP Test Bed,airnet,13.048451,77.579592,18,19.652
12104,CSTEP Test Bed,airnet,13.048451,77.579592,18,20.863
12104,CSTEP Test Bed,airnet,13.048451,77.579592,18,18.284
12104,CSTEP Test Bed,airnet,13.048451,77.579592,19,52.471
12104,CSTEP Test Bed,airnet,13.048451,77.579592,20,37.207
12104,CSTEP Test Bed,airnet,13.048451,77.579592,20,19.884
12104,CSTEP Test Bed,airnet,13.048451,77.579592,20,19.17
12104,CSTEP Test Bed,airnet,13.048451,77.579592,21,17.246
12104,CSTEP Test Bed,airnet,13.048451,77.579592,21,18.566
12104,CSTEP Test Bed,airnet,13.048451,77.579592,21,18.443
12104,CSTEP Test Bed,airnet,13.048451,77.579592,21,18.257
12104,CSTEP Test Bed,airnet,13.048451,77.579592,22,18.777
12104,CSTEP Test Bed,airnet,13.048451,77.579592,22,17.749
12104,CSTEP Test Bed,airnet,13.048451,77.579592,22,16.421
12104,CSTEP Test Bed,airnet,13.048451,77.579592,23,16.535
12104,CSTEP Test Bed,airnet,13.048451,77.579592,23,17.186
12104,CSTEP Test Bed,airnet,13.048451,77.579592,0,18.514
12104,CSTEP Test Bed,airnet,13.048451,77.579592,0,18.627
12104,CSTEP Test Bed,airnet,13.048451,77.579592,0,18.591
12104,CSTEP Test Bed,airnet,13.048451,77.579592,0,20.868
12104,CSTEP Test Bed,airnet,13.048451,77.579592,1,20.905
12104,CSTEP Test Bed,airnet,13.048451,77.579592,1,24.316
12104,CSTEP Test Bed,airnet,13.048451,77.579592,1,23.684
12104,CSTEP Test Bed,airnet,13.048451,77.579592,2,25.23
12104,CSTEP Test Bed,airnet,13.048451,77.579592,3,31.042
12104,CSTEP Test Bed,airnet,13.048451,77.579592,3,26.271
12104,CSTEP Test Bed,airnet,13.048451,77.579592,3,25.054
12104,CSTEP Test Bed,airnet,13.048451,77.579592,4,25.317
12104,CSTEP Test Bed,airnet,13.048451,77.579592,4,23.757
12104,CSTEP Test Bed,airnet,13.048451,77.579592,4,24.712
12104,CSTEP Test Bed,airnet,13.048451,77.579592,5,24.35
12104,CSTEP Test Bed,airnet,13.048451,77.579592,5,24.629
12104,CSTEP Test Bed,airnet,13.048451,77.579592,5,24.752
12104,CSTEP Test Bed,airnet,13.048451,77.579592,5,25.147
12104,CSTEP Test Bed,airnet,13.048451,77.579592,6,26.907
12104,CSTEP Test Bed,airnet,13.048451,77.579592,7,41.601
12104,CSTEP Test Bed,airnet,13.048451,77.579592,7,34.319
12104,CSTEP Test Bed,airnet,13.048451,77.579592,7,32.585
12104,CSTEP Test Bed,airnet,13.048451,77.579592,8,29.753
12104,CSTEP Test Bed,airnet,13.048451,77.579592,8,33.564
12104,CSTEP Test Bed,airnet,13.048451,77.579592,8,35.619
12104,CSTEP Test Bed,airnet,13.048451,77.579592,9,31.823
12104,CSTEP Test Bed,airnet,13.048451,77.579592,10,22.342
12104,CSTEP Test Bed,airnet,13.048451,77.579592,10,19.333
12104,CSTEP Test Bed,airnet,13.048451,77.579592,11,19.082
12104,CSTEP Test Bed,airnet,13.048451,77.579592,11,18.507
12104,CSTEP Test Bed,airnet,13.048451,77.579592,11,17.449
12104,CSTEP Test Bed,airnet,13.048451,77.579592,11,18.389
12104,CSTEP Test Bed,airnet,13.048451,77.579592,12,18.391
12104,CSTEP Test Bed,airnet,13.048451,77.579592,12,18.27
12104,CSTEP Test Bed,airnet,13.048451,77.579592,13,17.798
12104,CSTEP Test Bed,airnet,13.048451,77.579592,13,16.746
12104,CSTEP Test Bed,airnet,13.048451,77.579592,14,16.711
12104,CSTEP Test Bed,airnet,13.048451,77.579592,15,18.216
12104,CSTEP Test Bed,airnet,13.048451,77.579592,15,18.122
12104,CSTEP Test Bed,airnet,13.048451,77.579592,15,18.559
12104,CSTEP Test Bed,airnet,13.048451,77.579592,16,18.844
12104,CSTEP Test Bed,airnet,13.048451,77.579592,16,19.002
12104,CSTEP Test Bed,airnet,13.048451,77.579592,16,19.459
2135,Veeranapalya,airnet,13.039787,77.611448,4,2.289
2135,Veeranapalya,airnet,13.039787,77.611448,6,16.2
2135,Veeranapalya,airnet,13.039787,77.611448,6,18.98
2135,Veeranapalya,airnet,13.039787,77.611448,6,7.915
2135,Veeranapalya,airnet,13.039787,77.611448,7,10.87
2135,Veeranapalya,airnet,13.039787,77.611448,7,4.009
2135,Veeranapalya,airnet,13.039787,77.611448,8,6.072
2135,Veeranapalya,airnet,13.039787,77.611448,8,6.047
2135,Veeranapalya,airnet,13.039787,77.611448,18,2.309
2135,Veeranapalya,airnet,13.039787,77.611448,19,2.36
2135,Veeranapalya,airnet,13.039787,77.611448,19,2.346
2135,Veeranapalya,airnet,13.039787,77.611448,20,4.613
2135,Veeranapalya,airnet,13.039787,77.611448,22,11.021
2135,Veeranapalya,airnet,13.039787,77.611448,23,9.623
2135,Veeranapalya,airnet,13.039787,77.611448,0,11.49
2135,Veeranapalya,airnet,13.039787,77.611448,0,12.073
2135,Veeranapalya,airnet,13.039787,77.611448,1,10.324
2135,Veeranapalya,airnet,13.039787,77.611448,1,4.819
2135,Veeranapalya,airnet,13.039787,77.611448,5,10.288
2135,Veeranapalya,airnet,13.039787,77.611448,5,2.475
2135,Veeranapalya,airnet,13.039787,77.611448,7,3.842
2135,Veeranapalya,airnet,13.039787,77.611448,10,3.803
2135,Veeranapalya,airnet,13.039787,77.611448,11,4.138
2135,Veeranapalya,airnet,13.039787,77.611448,12,10.282
2135,Veeranapalya,airnet,13.039787,77.611448,13,3.54
2135,Veeranapalya,airnet,13.039787,77.611448,14,3.276
2135,Veeranapalya,airnet,13.039787,77.611448,14,4.094
2135,Veeranapalya,airnet,13.039787,77.611448,15,3.986
2135,Veeranapalya,airnet,13.039787,77.611448,15,5.029
2135,Veeranapalya,airnet,13.039787,77.611448,16,6.687
2135,Veeranapalya,airnet,13.039787,77.611448,17,7.016
2135,Veeranapalya,airnet,13.039787,77.611448,18,15.032
2135,Veeranapalya,airnet,13.039787,77.611448,18,13.655
2135,Veeranapalya,airnet,13.039787,77.611448,19,16.034
2135,Veeranapalya,airnet,13.039787,77.611448,19,14.833
2135,Veeranapalya,airnet,13.039787,77.611448,20,15.724
2135,Veeranapalya,airnet,13.039787,77.611448,20,17.516
2135,Veeranapalya,airnet,13.039787,77.611448,20,14.762
2135,Veeranapalya,airnet,13.039787,77.611448,21,21.316
2135,Veeranapalya,airnet,13.039787,77.611448,22,13.52
2135,Veeranapalya,airnet,13.039787,77.611448,23,10.457
2135,Veeranapalya,airnet,13.039787,77.611448,23,10.661
2135,Veeranapalya,airnet,13.039787,77.611448,1,14.219
2135,Veeranapalya,airnet,13.039787,77.611448,1,13.712
2135,Veeranapalya,airnet,13.039787,77.611448,1,13.735
2135,Veeranapalya,airnet,13.039787,77.611448,1,14.669
2135,Veeranapalya,airnet,13.039787,77.611448,2,14.75
2135,Veeranapalya,airnet,13.039787,77.611448,2,15.087
2135,Veeranapalya,airnet,13.039787,77.611448,2,14.649
2135,Veeranapalya,airnet,13.039787,77.611448,4,12.446
2135,Veeranapalya,airnet,13.039787,77.611448,4,12.148
2135,Veeranapalya,airnet,13.039787,77.611448,5,17.31
2135,Veeranapalya,airnet,13.039787,77.611448,5,19.071
2135,Veeranapalya,airnet,13.039787,77.611448,6,17.507
2135,Veeranapalya,airnet,13.039787,77.611448,6,17.889
2135,Veeranapalya,airnet,13.039787,77.611448,7,18.997
2135,Veeranapalya,airnet,13.039787,77.611448,8,19.71
2135,Veeranapalya,airnet,13.039787,77.611448,8,19.551
2135,Veeranapalya,airnet,13.039787,77.611448,8,21.062
2135,Veeranapalya,airnet,13.039787,77.611448,9,24.18
2135,Veeranapalya,airnet,13.039787,77.611448,9,22.219
2135,Veeranapalya,airnet,13.039787,77.611448,10,19.455
2135,Veeranapalya,airnet,13.039787,77.611448,10,17.53
2135,Veeranapalya,airnet,13.039787,77.611448,11,19.41
2135,Veeranapalya,airnet,13.039787,77.611448,11,16.577
2135,Veeranapalya,airnet,13.039787,77.611448,12,16.751
2135,Veeranapalya,airnet,13.039787,77.611448,13,19.012
2135,Veeranapalya,airnet,13.039787,77.611448,13,12.286
2135,Veeranapalya,airnet,13.039787,77.611448,14,11.68
2135,Veeranapalya,airnet,13.039787,77.611448,14,12.812
2137,CSTEP Test Bed,airnet,13.048451,77.579592,16,32.717
2137,CSTEP Test Bed,airnet,13.048451,77.579592,16,34.489
2137,CSTEP Test Bed,airnet,13.048451,77.579592,17,35.739
2137,CSTEP Test Bed,airnet,13.048451,77.579592,18,36.387
2137,CSTEP Test Bed,airnet,13.048451,77.579592,18,34.102
2137,CSTEP Test Bed,airnet,13.048451,77.579592,19,41.295
2137,CSTEP Test Bed,airnet,13.048451,77.579592,21,35.733
2137,CSTEP Test Bed,airnet,13.048451,77.579592,22,34.384
2137,CSTEP Test Bed,airnet,13.048451,77.579592,23,59.316
2137,CSTEP Test Bed,airnet,13.048451,77.579592,23,60.488
2137,CSTEP Test Bed,airnet,13.048451,77.579592,23,36.152
2137,CSTEP Test Bed,airnet,13.048451,77.579592,0,28.166
2137,CSTEP Test Bed,airnet,13.048451,77.579592,0,27.798
2137,CSTEP Test Bed,airnet,13.048451,77.579592,1,26.176
2137,CSTEP Test Bed,airnet,13.048451,77.579592,1,25.922
2137,CSTEP Test Bed,airnet,13.048451,77.579592,2,27.204
2137,CSTEP Test Bed,airnet,13.048451,77.579592,3,35.957
2137,CSTEP Test Bed,airnet,13.048451,77.579592,5,35.903
2137,CSTEP Test Bed,airnet,13.048451,77.579592,6,33.171
2137,CSTEP Test Bed,airnet,13.048451,77.579592,6,35.766
2137,CSTEP Test Bed,airnet,13.048451,77.579592,6,36.176
2137,CSTEP Test Bed,airnet,13.048451,77.579592,8,30.091
2137,CSTEP Test Bed,airnet,13.048451,77.579592,8,23.872
2137,CSTEP Test Bed,airnet,13.048451,77.579592,10,18.52
2137,CSTEP Test Bed,airnet,13.048451,77.579592,11,20.704
2137,CSTEP Test Bed,airnet,13.048451,77.579592,11,20.687
2137,CSTEP Test Bed,airnet,13.048451,77.579592,12,22.088
2137,CSTEP Test Bed,airnet,13.048451,77.579592,12,22.051
2137,CSTEP Test Bed,airnet,13.048451,77.579592,13,20.657
2137,CSTEP Test Bed,airnet,13.048451,77.579592,13,22.953
2137,CSTEP Test Bed,airnet,13.048451,77.579592,14,23.505
2137,CSTEP Test Bed,airnet,13.048451,77.579592,14,22.702
2137,CSTEP Test Bed,airnet,13.048451,77.579592,15,25.149
2137,CSTEP Test Bed,airnet,13.048451,77.579592,15,31.752
2137,CSTEP Test Bed,airnet,13.048451,77.579592,16,32.522
2137,CSTEP Test Bed,airnet,13.048451,77.579592,17,33.023
2137,CSTEP Test Bed,airnet,13.048451,77.579592,18,34.344
2137,CSTEP Test Bed,airnet,13.048451,77.579592,18,34.762
2137,CSTEP Test Bed,airnet,13.048451,77.579592,19,43.986
2137,CSTEP Test Bed,airnet,13.048451,77.579592,20,47.518
2137,CSTEP Test Bed,airnet,13.048451,77.579592,20,46.792
2137,CSTEP Test Bed,airnet,13.048451,77.579592,21,48.408
2137,CSTEP Test Bed,airnet,13.048451,77.579592,22,44.037
2137,CSTEP Test Bed,airnet,13.048451,77.579592,22,43.249
2137,CSTEP Test Bed,airnet,13.048451,77.579592,23,30.977
2137,CSTEP Test Bed,airnet,13.048451,77.579592,23,29.793
2137,CSTEP Test Bed,airnet,13.048451,77.579592,0,29.278
2137,CSTEP Test Bed,airnet,13.048451,77.579592,1,29.8
2137,CSTEP Test Bed,airnet,13.048451,77.579592,2,27.587
2137,CSTEP Test Bed,airnet,13.048451,77.579592,4,23.842
2137,CSTEP Test Bed,airnet,13.048451,77.579592,5,25.299
2137,CSTEP Test Bed,airnet,13.048451,77.579592,6,25.979
2137,CSTEP Test Bed,airnet,13.048451,77.579592,8,35.922
2137,CSTEP Test Bed,airnet,13.048451,77.579592,9,40.07
2137,CSTEP Test Bed,airnet,13.048451,77.579592,9,38.99
2137,CSTEP Test Bed,airnet,13.048451,77.579592,10,39.863
2137,CSTEP Test Bed,airnet,13.048451,77.579592,11,34.779
2137,CSTEP Test Bed,airnet,13.048451,77.579592,11,33.731
2137,CSTEP Test Bed,airnet,13.048451,77.579592,12,37.418
2137,CSTEP Test Bed,airnet,13.048451,77.579592,14,26.2
2137,CSTEP Test Bed,airnet,13.048451,77.579592,14,25.255
2137,CSTEP Test Bed,airnet,13.048451,77.579592,15,24.23
2137,CSTEP Test Bed,airnet,13.048451,77.579592,15,24.451
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,19,6.941
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,22,5.287
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,22,10.192
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,22,10.346
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,0,11.776
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,4,4.156
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,4,4.673
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,4,7.516
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,6,21.492
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,7,16.179
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,8,7.136
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,9,3.895
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,20,3.465
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,20,5.742
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,20,2.979
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,21,3.521
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,21,3.373
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,22,9.298
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,22,11.916
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,0,19.032
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,1,15.397
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,1,11.236
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,6,8.688
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,11,4.379
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,13,3.529
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,13,3.696
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,14,3.265
2140,"Asha Township, Kothnur",airnet,13.062948,77.672983,15,5.059
